-0.05;-0.18;0.94;-145.20;-7.39;-3.48
-0.06;-0.15;0.92;-148.62;-9.77;-5.43
-0.09;-0.19;0.91;-153.63;-12.21;-8.12
-0.09;-0.17;0.89;-162.90;-12.76;-10.25
-0.11;-0.18;0.88;-177.67;-11.23;-12.57
-0.10;-0.14;0.87;-196.35;-8.73;-14.40
-0.09;-0.06;0.88;-216.37;-5.92;-16.36
-0.09;-0.02;0.88;-233.89;-4.33;-18.92
-0.06;0.12;0.88;-248.47;-2.69;-21.12
-0.06;0.25;0.91;-256.59;-2.56;-24.11
-0.07;0.34;0.94;-256.41;-4.52;-26.25
-0.08;0.43;0.94;-251.34;-7.14;-26.43
-0.10;0.47;0.92;-243.65;-10.07;-24.96
-0.13;0.41;0.87;-236.69;-11.54;-21.85
-0.14;0.39;0.81;-237.79;-10.13;-16.60
-0.14;0.45;0.75;-246.52;-6.84;-11.66
-0.13;0.52;0.71;-255.31;-3.91;-8.61
-0.11;0.59;0.70;-261.17;-1.77;-6.53
-0.11;0.64;0.69;-263.18;-0.55;-5.49
-0.10;0.73;0.69;-261.78;-0.06;-4.70
-0.09;0.82;0.69;-252.99;-1.77;-5.31
-0.09;0.81;0.67;-237.67;-4.58;-5.92
-0.11;0.72;0.64;-226.01;-7.69;-5.07
-0.14;0.58;0.58;-226.93;-9.40;-3.97
-0.12;0.63;0.52;-240.05;-10.68;-2.20
-0.12;0.66;0.49;-252.50;-13.00;-1.34
-0.16;0.66;0.42;-261.47;-15.69;1.95
-0.17;0.79;0.40;-270.02;-16.11;7.57
-0.15;0.91;0.41;-271.00;-15.56;11.72
-0.17;0.89;0.39;-263.24;-15.08;14.28
-0.16;0.91;0.36;-256.23;-14.71;16.78
-0.13;0.99;0.34;-249.15;-15.81;17.94
-0.18;0.89;0.28;-240.60;-18.37;18.19
-0.23;0.79;0.21;-242.00;-17.82;21.73
-0.23;0.81;0.17;-258.73;-13.43;26.79
-0.27;0.73;0.10;-282.23;-7.02;29.11
-0.21;0.89;0.07;-312.13;-1.40;30.94
-0.16;1.02;0.05;-332.76;1.71;26.67
-0.16;1.04;0.00;-336.91;1.89;18.86
-0.12;1.11;-0.04;-334.23;-0.73;10.99
-0.12;1.09;-0.12;-323.36;-5.74;3.85
-0.15;0.96;-0.24;-312.93;-11.35;2.14
-0.14;0.95;-0.33;-314.09;-13.43;5.31
-0.10;1.01;-0.40;-317.32;-14.77;6.90
-0.12;0.99;-0.46;-311.40;-17.52;7.14
-0.10;1.06;-0.51;-300.42;-20.63;9.58
-0.11;1.09;-0.53;-281.07;-24.96;12.88
-0.14;1.03;-0.54;-252.56;-30.09;17.94
-0.16;1.00;-0.56;-222.78;-35.46;26.06
-0.17;0.97;-0.58;-192.50;-39.73;34.06
-0.19;0.92;-0.58;-159.91;-41.02;40.10
-0.24;0.81;-0.61;-128.60;-39.18;45.41
-0.25;0.72;-0.67;-104.86;-32.53;47.30
-0.23;0.69;-0.69;-89.54;-21.73;44.07
-0.17;0.65;-0.71;-78.49;-11.72;39.92
-0.12;0.66;-0.73;-69.09;-7.14;34.67
-0.10;0.69;-0.73;-61.04;-7.57;31.62
-0.11;0.70;-0.74;-51.94;-11.66;29.11
-0.11;0.74;-0.75;-43.95;-15.69;26.37
-0.10;0.77;-0.76;-36.56;-19.17;22.83
-0.12;0.79;-0.75;-28.99;-22.40;18.19
-0.15;0.77;-0.74;-20.81;-24.54;14.34
-0.21;0.76;-0.74;-12.21;-24.29;11.66
-0.23;0.79;-0.71;-5.74;-18.98;11.35
-0.21;0.85;-0.68;0.24;-11.66;12.08
-0.21;0.82;-0.66;8.61;-6.77;10.50
-0.20;0.81;-0.65;14.28;-4.09;9.46
-0.18;0.82;-0.63;16.17;-2.87;7.51
-0.19;0.83;-0.61;17.64;-3.05;5.74
-0.20;0.84;-0.59;18.74;-3.42;3.11
-0.20;0.86;-0.58;21.67;-3.66;-0.18
-0.20;0.88;-0.56;27.95;-4.03;-3.72
-0.20;0.92;-0.55;38.82;-4.33;-6.04
-0.21;0.95;-0.54;54.57;-4.64;-7.45
-0.21;0.97;-0.54;73.97;-4.58;-9.28
-0.20;0.97;-0.54;94.97;-4.58;-11.05
-0.19;0.97;-0.54;116.21;-4.70;-13.49
-0.18;0.96;-0.54;137.21;-5.25;-16.17
-0.18;0.90;-0.54;156.56;-6.71;-18.80
-0.18;0.87;-0.53;171.63;-8.36;-20.81
-0.18;0.89;-0.51;184.20;-8.91;-22.16
-0.20;0.92;-0.50;196.90;-8.00;-23.68
-0.19;0.92;-0.49;208.98;-5.98;-24.66
-0.16;0.93;-0.49;217.53;-4.15;-24.78
-0.14;0.93;-0.47;223.08;-2.08;-24.11
-0.15;0.86;-0.47;224.79;-0.06;-21.97
-0.16;0.83;-0.44;220.46;2.01;-16.78
-0.15;0.95;-0.39;213.99;5.86;-10.68
-0.17;1.06;-0.34;217.16;11.23;-7.39
-0.17;1.08;-0.31;230.77;15.99;-5.19
-0.15;1.10;-0.27;247.31;19.71;-3.11
-0.12;1.14;-0.21;264.04;23.38;-1.40
-0.10;1.19;-0.19;282.59;25.70;-0.98
-0.10;1.15;-0.17;302.92;25.94;-0.73
-0.09;1.08;-0.15;319.15;23.80;1.77
-0.09;1.03;-0.11;329.10;18.92;5.74
-0.13;0.98;-0.06;334.90;13.92;9.40
-0.17;0.90;-0.00;337.59;10.99;12.15
-0.18;0.82;0.06;333.50;10.44;13.98
-0.19;0.81;0.14;322.69;11.84;13.79
-0.20;0.85;0.22;311.65;15.50;12.39
-0.21;0.88;0.32;305.18;20.39;9.64
-0.20;0.92;0.39;304.87;25.76;7.57
-0.16;0.97;0.45;311.95;30.46;5.86
-0.15;0.87;0.46;322.57;33.81;4.64
-0.16;0.76;0.50;328.92;36.56;5.37
-0.15;0.73;0.53;329.96;38.15;8.18
-0.14;0.66;0.57;328.92;39.31;11.60
-0.14;0.55;0.61;324.83;40.41;14.65
-0.15;0.48;0.66;314.64;40.95;17.33
-0.09;0.50;0.69;303.47;39.49;18.74
-0.08;0.39;0.72;297.00;34.06;17.64
-0.09;0.24;0.76;288.82;26.00;17.88
-0.07;0.18;0.80;273.19;15.50;20.45
-0.08;0.14;0.85;254.70;4.76;23.38
-0.12;0.08;0.90;236.88;-3.05;25.88
-0.13;0.11;0.93;218.99;-5.98;26.67
